reg_no,name,grade,score,entries,racing_now,today_race,starts,dq,form_emoji,form_avg,retired
015874,角田 吏,A3,78.33,いわき平@10/04-10/06;大宮@10/12-10/14;川崎@10/20-10/22,,,18,0,🚀,2.4,
015875,邊見 竜馬,A2,95.04,大垣@10/06-10/08;静岡@10/15-10/17;川崎@10/24-10/26,,,21,0,🚀,2.0,
015876,三神 遼矢,S2,99.72,,,,18,0,,3.2,
015877,三澤 優樹,S2,96.55,,,,18,0,,3.2,
015878,椎名 俊介,A2,94.05,川崎@10/09-10/11;大宮@10/22-10/24;宇都宮@10/30-11/01,,,18,0,🚀,2.0,
015879,西本 健三郎,A2,86.22,小松島@10/03-10/05;いわき平@10/12-10/14;青森@10/24-10/26,,,18,0,,3.6,
015880,吉岡 優太,A2,88.88,川崎@10/01-10/03;武雄@10/27-10/29,,,18,0,🚀,2.6,
015881,関口 朗斗,A3,76.44,大垣@10/06-10/08;前橋@10/21-10/23;宇都宮@10/30-11/01,奈良,奈良Ｆ２@09/24/5R;奈良Ｆ２@09/25/7R;奈良Ｆ２@09/26/4R,9,0,,,
015882,木村 優駿,A2,87.66,前橋@10/06-10/08;大垣@10/22-10/24,青森,青森Ｆ２@09/26/4R,24,0,🚀,1.8,
015883,吉田 夢希斗,A2,80.38,大宮@10/06-10/08;玉野@10/13-10/15;川崎@10/20-10/22,,,21,0,,3.4,
015884,秋山 太洋,A3,78.53,いわき平@10/04-10/06;前橋@10/13-10/15;武雄@10/27-10/29,川崎,川崎Ｆ２@09/24/3R;川崎Ｆ２@09/25/5R;川崎Ｆ２@09/26/5R,15,0,🚀,2.2,
015885,五輪 拓巳,A2,81.66,静岡@10/07-10/09;武雄@10/17-10/19;川崎@10/24-10/26,,,21,0,,3.2,
015886,中川 飛隆,A3,73.53,高知@10/07-10/09;取手@10/19-10/21,,,15,0,,3.8,
015887,星野 京旺,A3,72.55,静岡@10/07-10/09;富山@10/17-10/19;松戸@10/30-11/01,川崎,川崎Ｆ２@09/24/2R;川崎Ｆ２@09/25/1R;川崎Ｆ２@09/26/3R,18,0,🥺,4.8,
015888,水澤 秀哉,A2,87.52,武雄@09/27-09/29;富山@10/10-10/12;取手@10/19-10/21,,,21,0,,3.8,
015889,大本 隆也,A3,75.33,川崎@10/09-10/11;取手@10/19-10/21,,,18,1,,3.4,
015890,中 秀平,A3,73.58,平塚@10/03-10/05;大宮@10/12-10/14,奈良,奈良Ｆ２@09/24/6R;奈良Ｆ２@09/25/4R;奈良Ｆ２@09/26/5R,24,0,,3.6,
015892,山本 和瑳,A2,79.50,青森@09/30-10/02;静岡@10/07-10/09,,,18,0,🥺,5.4,
015893,岩辺 陸,A2,91.61,いわき平@09/27-09/29;平塚@10/08-10/10;松阪@10/21-10/23,,,15,0,🚀,3.0,
015894,大塚 城,A2,91.81,いわき平@10/04-10/06;四日市@10/21-10/23;宇都宮@10/30-11/01,,,16,0,🚀,1.6,
015895,鈴木 小次廊,A2,83.16,平塚@09/28-09/30;前橋@10/06-10/08;川崎@10/24-10/26,,,18,0,,4.0,
015897,森 飛龍,A2,80.29,大宮@10/01-10/03;川崎@10/09-10/11;岐阜@10/28-10/30,,,17,0,🥺,5.6,
015898,岩原 健馬,A2,83.27,大宮@10/01-10/03;玉野@10/13-10/15;岐阜@10/28-10/30,,,18,0,,4.0,
015899,加藤 駿,A2,89.00,奈良@10/05-10/07;別府@10/14-10/16,熊本,熊本Ｆ２@09/24/1R;熊本Ｆ２@09/25/5R;熊本Ｆ２@09/26/5R,18,0,,4.2,
015900,花田 雄飛,A3,71.70,久留米@10/01-10/03;奈良@10/09-10/11,,,24,0,🚀,2.0,
015901,真木 寛斗,A2,91.04,大宮@10/06-10/08;小松島@10/24-10/26,,,24,0,🚀,2.8,
015902,安達 光伸,A2,93.41,佐世保@09/30-10/02;四日市@10/07-10/09;小田原@10/26-10/28,,,17,0,🚀,1.8,
015903,谷澤 優貴,A2,86.52,奈良@10/09-10/11;佐世保@10/18-10/20;宇都宮@10/30-11/01,,,18,0,,3.6,
015904,辻田 祥大,A2,89.66,川崎@10/01-10/03;四日市@10/16-10/18;久留米@10/27-10/29,,,15,0,🚀,3.0,
015905,上野 幸星,A3,67.38,静岡@10/07-10/09;富山@10/17-10/19;和歌山@10/26-10/28,別府,別府Ｆ２@09/24/4R;別府Ｆ２@09/25/1R;別府Ｆ２@09/26/3R,21,0,🥺,4.8,
015906,林 佳宗依,A2,80.55,玉野@09/27-09/29;富山@10/10-10/12;松阪@10/21-10/23,,,18,0,🥺,5.0,
015907,上杉 有弘,A2,93.00,広島@09/28-09/30;富山@10/10-10/12;取手@10/19-10/21,,,21,0,🚀,2.8,
015908,川村 峻輝,A2,,熊本@10/12-10/14;奈良@10/23-10/25,,,0,0,,,
015909,馬越 裕之,A2,83.27,佐世保@09/30-10/02;広島@10/18-10/20,,,11,0,,3.4,
015910,土生 智徳,A2,85.10,松山@10/04-10/06;岐阜@10/10-10/12;西武園@10/30-11/01,,,20,0,🥺,5.2,
015911,松田 安綱,A2,92.80,武雄@09/27-09/29;いわき平@10/04-10/06;大垣@10/22-10/24,,,21,0,🚀,2.0,
015912,安達 豪太,A3,70.50,岐阜@10/10-10/12;取手@10/19-10/21,,,8,0,,4.2,
015913,一守 大葵,A2,91.82,防府@09/29-10/01;静岡@10/07-10/09;名古屋@10/24-10/26,,,17,0,🚀,2.0,
015914,西森 一稀,A2,91.52,久留米@10/01-10/03;小田原@10/20-10/22,,,21,0,🚀,2.0,
015915,柏野 健吾,A2,81.15,武雄@10/03-10/05;豊橋@10/15-10/17;岐阜@10/28-10/30,別府,別府Ｆ２@09/24/7R;別府Ｆ２@09/25/8R;別府Ｆ２@09/26/5R,19,0,,4.2,
015916,小西 涼太,A2,81.00,防府@09/29-10/01;玉野@10/13-10/15;武雄@10/27-10/29,,,3,0,,3.4,
015918,土井 慎二,A2,83.61,大宮@10/01-10/03;高知@10/17-10/19,,,21,0,,3.4,
015919,藤田 楓,A2,94.23,平塚@09/28-09/30;奈良@10/09-10/11;武雄@10/17-10/19,,,21,0,🚀,1.6,
015920,吉野 太晟,A2,88.77,玉野@09/27-09/29;防府@10/04-10/06;別府@10/14-10/16;弥彦@10/30-11/01,,,18,0,🥺,4.8,
015921,伊藤 涼介,A2,93.70,,,,10,1,,,
015922,中田 拓也,A2,91.23,武雄@09/27-09/29;富山@10/10-10/12;佐世保@10/18-10/20;京王閣@10/26-10/28,,,21,0,🚀,2.6,
015923,右近 陸人,A3,69.31,武雄@10/09-10/11;防府@10/23-10/25,川崎,川崎Ｆ２@09/24/1R;川崎Ｆ２@09/25/5R;川崎Ｆ２@09/26/4R,19,1,,4.2,
015924,利川 寛太,A2,80.90,武雄@09/27-09/29;奈良@10/05-10/07;久留米@10/27-10/29,,,21,0,🥺,4.8,
015925,川西 康彦,A2,84.06,小倉@10/11-10/13;小田原@10/26-10/28,熊本,熊本Ｆ２@09/24/2R;熊本Ｆ２@09/25/3R;熊本Ｆ２@09/26/6R,15,0,,4.2,
015926,諸隈 健太郎,A2,91.57,久留米@10/01-10/03;名古屋@10/24-10/26,,,21,0,🚀,2.4,
015927,長野 魅切,A1,94.85,佐世保@09/30-10/02;広島@10/18-10/20,,,20,0,🚀,1.8,
015928,尾野 翔一,A1,95.14,広島@09/28-09/30;四日市@10/16-10/18;小松島@10/24-10/26,,,14,0,🚀,2.0,
015929,鶴 淳志,A2,85.40,小松島@10/03-10/05;岐阜@10/10-10/12,別府,別府Ｆ２@09/24/9R;別府Ｆ２@09/25/9R;別府Ｆ２@09/26/5R,15,0,,3.8,
015930,野津 宏介,A2,87.66,平塚@09/28-09/30;川崎@10/20-10/22;別府@10/28-10/30,,,12,0,,3.8,
015931,山口 留稀哉,A2,89.94,防府@09/29-10/01;佐世保@10/18-10/20;青森@10/29-10/31,,,18,0,,3.6,
015932,生野 優翔,A2,88.88,平塚@10/08-10/10;広島@10/18-10/20,岸和,岸和Ｆ１@09/26/2R,15,0,,3.2,
015933,山本 康旗,A2,82.00,奈良@10/09-10/11;武雄@10/17-10/19;京王閣@10/26-10/28,,,13,0,🥺,4.8,
015934,吉田 航,A2,88.75,松山@10/04-10/06;四日市@10/16-10/18;大垣@10/27-10/29,,,20,1,,3.4,
015935,佐藤 魁皇,A3,76.40,松戸@10/03-10/05;青森@10/19-10/21;名古屋@10/30-11/01,奈良,奈良Ｆ２@09/24/3R;奈良Ｆ２@09/25/5R;奈良Ｆ２@09/26/6R,15,0,🚀,2.8,
015936,下山 聖斗,A3,78.00,平塚@10/03-10/05;前橋@10/21-10/23,川崎,川崎Ｆ２@09/24/4R;川崎Ｆ２@09/25/7R;川崎Ｆ２@09/26/7R,21,0,🚀,2.2,
015937,新垣 慶晃,A2,86.50,広島@09/28-09/30;高知@10/17-10/19;小松島@10/24-10/26,,,18,0,,3.2,
015958,庄子 琢心,A3,75.55,いわき平@10/04-10/06;松戸@10/30-11/01,,,18,0,🚀,2.6,
015959,中野 楚樂,A3,80.88,高知@10/07-10/09;和歌山@10/26-10/28,,,18,0,🚀,1.2,
015960,阿部 蒼大,A3,78.50,奈良@09/30-10/02;前橋@10/13-10/15,,,8,0,,,
015961,榊枝 天旺,A3,78.66,川崎@10/09-10/11;青森@10/19-10/21,奈良,奈良Ｆ２@09/24/1R;奈良Ｆ２@09/25/5R;奈良Ｆ２@09/26/7R,15,0,🚀,1.6,
015962,福田 悠航,A3,71.50,前橋@09/30-10/02;青森@10/14-10/16,,,10,0,🥺,4.6,
015963,福地 晶,A3,72.53,平塚@09/28-09/30;大垣@10/06-10/08;前橋@10/13-10/15,,,15,0,,4.2,
015964,柳沼 鼓太朗,A3,77.90,高知@10/07-10/09;いわき平@10/21-10/23,,,20,0,🚀,2.2,
015965,篠原 輝利,A3,79.86,平塚@09/28-09/30;大垣@10/06-10/08;取手@10/19-10/21,,,15,0,🚀,2.0,
015966,近内 三孝,A3,65.90,川崎@10/20-10/22;宇都宮@10/30-11/01,,,21,0,🥺,6.2,
015967,田崎 隼翔,A3,79.71,静岡@10/07-10/09;青森@10/19-10/21,,,21,0,🚀,1.2,
015968,渡邉 拓,A3,79.65,いわき平@10/04-10/06;名古屋@10/30-11/01,,,23,0,🚀,1.0,
015969,北村 翔太,A3,74.80,前橋@09/30-10/02;青森@10/14-10/16,,,15,0,🚀,1.6,
015970,田沼 龍弥,A3,76.38,高知@10/07-10/09;前橋@10/21-10/23,,,21,0,🚀,1.8,
015971,阿部 凪汰,A3,77.05,大宮@10/12-10/14;松戸@10/30-11/01,弥彦,弥彦Ｆ２@09/24/1R;弥彦Ｆ２@09/25/5R;弥彦Ｆ２@09/26/7R,18,0,🚀,2.2,
015972,佐藤 凱王,A3,70.26,大宮@10/12-10/14;武雄@10/27-10/29,川崎,川崎Ｆ２@09/24/5R;川崎Ｆ２@09/25/2R;川崎Ｆ２@09/26/2R,15,0,,3.4,
015973,長川 達哉,A3,79.20,奈良@09/30-10/02;前橋@10/13-10/15;防府@10/23-10/25,,,20,0,🚀,1.4,
015974,山下 季秦,A3,72.93,松戸@10/03-10/05;大宮@10/22-10/24,,,15,0,🥺,4.8,
015975,小笠原 匠海,A2,82.20,奈良@10/14-10/16,,,20,0,🚀,1.6,
015976,勝沼 遼,A3,77.60,川崎@10/09-10/11;宇都宮@10/30-11/01,奈良,奈良Ｆ２@09/24/2R;奈良Ｆ２@09/25/6R;奈良Ｆ２@09/26/7R,15,0,🚀,3.0,
015977,齊藤 宏樹,A3,74.44,平塚@10/03-10/05;和歌山@10/26-10/28,,,18,0,🚀,2.6,
015978,中西 将太郎,A3,78.47,前橋@09/30-10/02;青森@10/19-10/21,,,17,1,🚀,2.0,
015979,福田 海響,A3,80.66,川崎@10/09-10/11;前橋@10/21-10/23,,,15,0,🚀,1.4,
015980,吉川 敬介,A3,80.00,富山@10/17-10/19;松戸@10/30-11/01,弥彦,弥彦Ｆ２@09/24/7R;弥彦Ｆ２@09/25/7R;弥彦Ｆ２@09/26/7R,18,0,🚀,1.2,
015981,小川 佑希也,A3,72.09,松戸@10/03-10/05;川崎@10/20-10/22,弥彦,弥彦Ｆ２@09/24/3R;弥彦Ｆ２@09/25/6R;弥彦Ｆ２@09/26/4R,11,0,🥺,4.8,
015982,中村 嶺央,A2,81.44,,岸和,岸和Ｆ１@09/26/4R,18,0,🚀,1.0,
015983,大村 涼兼,A3,78.58,前橋@09/30-10/02;武雄@10/27-10/29,,,24,0,🚀,1.8,
015984,藤岡 祐馬,A3,72.11,平塚@10/03-10/05;松戸@10/30-11/01,川崎,川崎Ｆ２@09/24/4R;川崎Ｆ２@09/25/5R;川崎Ｆ２@09/26/7R,18,1,,3.6,
015985,山本 真,A3,76.66,いわき平@10/04-10/06;名古屋@10/30-11/01,奈良,奈良Ｆ２@09/24/3R;奈良Ｆ２@09/25/3R;奈良Ｆ２@09/26/4R,18,0,🚀,1.8,
015986,鈴木 那樹,A3,79.58,静岡@10/07-10/09;いわき平@10/21-10/23,川崎,川崎Ｆ２@09/24/7R;川崎Ｆ２@09/25/6R;川崎Ｆ２@09/26/7R,17,0,🚀,1.4,
015987,松田 祥位,A3,77.77,前橋@10/21-10/23,,,9,0,🚀,1.6,
015988,鴨下 佳朋,A3,75.71,武雄@10/09-10/11;名古屋@10/24-10/26,,,21,0,🚀,2.2,
015989,松木 一将,A3,70.16,大宮@10/12-10/14;名古屋@10/30-11/01,弥彦,弥彦Ｆ２@09/24/2R;弥彦Ｆ２@09/25/3R;弥彦Ｆ２@09/26/6R,12,0,,,
015990,児玉 東次郎,A3,73.83,大垣@10/06-10/08;取手@10/19-10/21,,,18,0,,4.0,
015991,坂井 央雅,A3,79.66,前橋@09/30-10/02;富山@10/17-10/19,,,18,0,🚀,1.2,
015992,永田 吏玖,A3,73.11,奈良@09/30-10/02;宇都宮@10/30-11/01,,,18,0,,3.2,
015993,西澤 優聖,A3,77.91,久留米@10/01-10/03;四日市@10/16-10/18,,,24,0,🚀,1.6,
015994,林 欣司,A3,70.05,岐阜@10/10-10/12;久留米@10/27-10/29,,,18,0,,4.4,
015995,伊藤 京介,A2,87.04,取手@10/19-10/21;大垣@10/27-10/29,,,21,0,🚀,2.2,
015996,白井 輝,A3,76.04,取手@10/19-10/21;和歌山@10/26-10/28,,,21,0,,3.4,
015997,片岡 遼真,A3,75.75,静岡@10/07-10/09;いわき平@10/21-10/23,,,20,0,🚀,2.2,
015998,木曽田 晃大,A3,75.77,静岡@10/07-10/09;富山@10/17-10/19,,,18,0,🚀,2.2,
015999,冨倉 巧,A3,74.82,大宮@10/12-10/14;いわき平@10/21-10/23,別府,別府Ｆ２@09/24/1R;別府Ｆ２@09/25/4R;別府Ｆ２@09/26/2R,17,0,🚀,2.4,
016000,北宅 柊麻,A3,74.72,前橋@09/30-10/02;大宮@10/22-10/24,奈良,奈良Ｆ２@09/24/4R;奈良Ｆ２@09/25/4R;奈良Ｆ２@09/26/6R,18,0,🚀,2.0,
016001,高橋 奏多,A3,79.20,久留米@10/27-10/29,,,10,1,,,
016002,宮田 龍一,A3,67.85,奈良@10/09-10/11;四日市@10/16-10/18,,,7,0,,4.2,
016003,吉岡 竜太,A3,79.11,松戸@10/03-10/05;岐阜@10/10-10/12,,,18,0,🚀,1.6,
016004,松本 悠平,A3,80.80,高知@10/07-10/09;防府@10/23-10/25,川崎,川崎Ｆ２@09/24/6R;川崎Ｆ２@09/25/7R;川崎Ｆ２@09/26/7R,15,0,🚀,1.0,
016005,清家 大夢,A3,68.28,平塚@09/28-09/30;武雄@10/09-10/11;名古屋@10/24-10/26,,,14,0,🥺,4.6,
016006,高橋 聖太,A3,76.88,奈良@09/30-10/02;防府@10/23-10/25,,,18,0,,3.2,
016007,渡邊 諒馬,A3,79.10,奈良@10/09-10/11;青森@10/19-10/21,,,20,0,🚀,1.6,
016008,久保田 智之,A3,77.20,久留米@10/01-10/03;武雄@10/09-10/11,奈良,奈良Ｆ２@09/24/7R;奈良Ｆ２@09/25/6R;奈良Ｆ２@09/26/7R,15,0,🚀,2.0,
016009,兒島 直樹,A3,82.00,防府@10/23-10/25,,,3,0,,,
016010,駒壽 直人,A3,70.55,松戸@10/03-10/05;前橋@10/21-10/23,,,18,0,🥺,4.8,
016011,鶴 健志,A3,74.76,川崎@10/20-10/22;松戸@10/30-11/01,,,21,0,🚀,2.8,
016012,藤井 凜太郎,A3,68.00,奈良@09/30-10/02;青森@10/14-10/16,,,12,0,🥺,5.2,
016013,森下 龍之介,A3,77.56,平塚@10/03-10/05;防府@10/23-10/25,,,23,0,🚀,2.4,
016014,森田 瑞基,A3,76.88,高知@10/07-10/09;四日市@10/16-10/18,,,18,0,🚀,2.8,
016015,横溝 貫太,A3,79.29,青森@10/14-10/16;久留米@10/27-10/29,,,17,0,🚀,1.0,
016016,西原 裕太郎,A3,79.52,平塚@10/03-10/05;武雄@10/27-10/29,弥彦,弥彦Ｆ２@09/24/5R;弥彦Ｆ２@09/25/5R;弥彦Ｆ２@09/26/7R,21,0,🚀,2.0,
016017,白濱 蓮,A3,73.00,久留米@10/01-10/03;名古屋@10/24-10/26,川崎,川崎Ｆ２@09/24/3R;川崎Ｆ２@09/25/4R;川崎Ｆ２@09/26/1R,6,0,,,
016018,田中 衛太,A3,80.22,青森@10/19-10/21;名古屋@10/30-11/01,,,18,0,🚀,1.0,
016019,沢田 桂太郎,A3,81.33,高知@10/07-10/09;名古屋@10/24-10/26,別府,別府Ｆ２@09/24/4R;別府Ｆ２@09/25/4R;別府Ｆ２@09/26/9R,21,0,🚀,1.4,
016020,飯田 怜治,A3,76.38,奈良@10/09-10/11;武雄@10/27-10/29,川崎,川崎Ｆ２@09/24/2R;川崎Ｆ２@09/25/6R;川崎Ｆ２@09/26/4R,18,0,🚀,2.6,
016021,財満 伊織,A3,72.61,奈良@09/30-10/02;青森@10/19-10/21,,,18,0,🥺,4.6,
016022,半田 莉都,A3,77.16,前橋@10/21-10/23;松戸@10/30-11/01,別府,別府Ｆ２@09/24/2R;別府Ｆ２@09/25/3R;別府Ｆ２@09/26/9R,12,0,🚀,2.0,
016023,滿田 光紀,A3,79.64,平塚@09/28-09/30;武雄@10/09-10/11;川崎@10/20-10/22,,,17,0,🚀,1.4,
016024,宮本 寛大,A3,74.22,四日市@10/16-10/18;名古屋@10/30-11/01,弥彦,弥彦Ｆ２@09/24/4R;弥彦Ｆ２@09/25/7R;弥彦Ｆ２@09/26/5R,18,0,,3.6,
016025,高佐 龍太郎,A3,78.53,岐阜@10/10-10/12;久留米@10/27-10/29,奈良,奈良Ｆ２@09/24/6R;奈良Ｆ２@09/25/7R;奈良Ｆ２@09/26/7R,15,0,🚀,1.8,
